* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = D:\Kelly_PMNM_plate9.eds
* Experiment Run End Time = Not Started
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
A1	blank																	N	N
A2	+C	C	UNKNOWN	VIC	NFQ-MGB	32.0512	31.6083	0.6263				false	0.01	false	16	22		Y	N
A2	+C	D	UNKNOWN	FAM	NFQ-MGB	32.337	32.3305	0.0092				true	0.01	true	16	22		Y	N
A3	+C	C	UNKNOWN	VIC	NFQ-MGB	31.1654	31.6083	0.6263				false	0.01	false	16	22		Y	N
A3	+C	D	UNKNOWN	FAM	NFQ-MGB	32.324	32.3305	0.0092				true	0.01	true	16	22		Y	N
A4	ddH2O	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	16	22		N	Y
A4	ddH2O	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	Y
A5	ddH2O	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	16	22		N	N
A5	ddH2O	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
A6	PMNM_49	C	UNKNOWN	VIC	NFQ-MGB	28.2982	28.3138	0.0221				false	0.01	false	16	22		N	N
A6	PMNM_49	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
A7	PMNM_49	C	UNKNOWN	VIC	NFQ-MGB	28.3294	28.3138	0.0221				false	0.01	false	16	22		N	N
A7	PMNM_49	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
A8	PMNM_59	C	UNKNOWN	VIC	NFQ-MGB	32.7378	32.1204	0.8732				false	0.01	false	16	22		Y	N
A8	PMNM_59	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		Y	N
A9	PMNM_59	C	UNKNOWN	VIC	NFQ-MGB	31.503	32.1204	0.8732				false	0.01	false	16	22		Y	N
A9	PMNM_59	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		Y	N
A10	PMNM_69	C	UNKNOWN	VIC	NFQ-MGB	29.105	29.0276	0.1095				false	0.01	false	16	22		N	N
A10	PMNM_69	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
A11	PMNM_69	C	UNKNOWN	VIC	NFQ-MGB	28.9502	29.0276	0.1095				false	0.01	false	16	22		N	N
A11	PMNM_69	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
A12	blank																	N	N
B1	PMNM_79	C	UNKNOWN	VIC	NFQ-MGB	27.3669	27.3808	0.0196				false	0.01	false	16	22		N	N
B1	PMNM_79	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B2	PMNM_79	C	UNKNOWN	VIC	NFQ-MGB	27.3946	27.3808	0.0196				false	0.01	false	16	22		N	N
B2	PMNM_79	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B3	PMNM_99	C	UNKNOWN	VIC	NFQ-MGB	27.9295	27.9841	0.0771				false	0.01	false	16	22		N	N
B3	PMNM_99	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B4	PMNM_99	C	UNKNOWN	VIC	NFQ-MGB	28.0386	27.9841	0.0771				false	0.01	false	16	22		N	N
B4	PMNM_99	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B5	PMNM_10	C	UNKNOWN	VIC	NFQ-MGB	33.8425	34.1302	0.4069				false	0.01	false	16	22		N	N
B5	PMNM_10	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B6	PMNM_10	C	UNKNOWN	VIC	NFQ-MGB	34.4179	34.1302	0.4069				false	0.01	false	16	22		N	N
B6	PMNM_10	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B7	PMNM_20	C	UNKNOWN	VIC	NFQ-MGB	28.8806	28.8437	0.0522				false	0.01	false	16	22		N	N
