* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = D:\Kelly_PMNM_plate11.eds
* Experiment Run End Time = Not Started
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
A1	blank																	N	N
A2	+C	C	UNKNOWN	VIC	NFQ-MGB	31.149	30.7026	0.6313				false	0.01	false	16	22		Y	Y
A2	+C	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		Y	Y
A3	blank																	N	N
A4	PMNM_82	C	UNKNOWN	VIC	NFQ-MGB	25.3848	25.5163	0.186				false	0.01	false	16	22		N	Y
A4	PMNM_82	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	Y
A5	blank																	N	N
A6	PMNM_317	C	UNKNOWN	VIC	NFQ-MGB	28.8002	28.9989	0.281				false	0.01	false	16	22		N	Y
A6	PMNM_317	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	Y
A7	blank																	N	N
A8	PMNM_353	C	UNKNOWN	VIC	NFQ-MGB	26.9314	26.8144	0.1654				false	0.01	false	16	22		N	Y
A8	PMNM_353	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	Y
A9	blank																	N	N
A10	PMNM_365	C	UNKNOWN	VIC	NFQ-MGB	25.3051	25.2628	0.0598				false	0.01	false	16	22		N	Y
A10	PMNM_365	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	Y
A11	blank																	N	N
A12	blank																	N	N
B1	blank																	N	N
B2	+C	C	UNKNOWN	VIC	NFQ-MGB	30.2563	30.7026	0.6313				false	0.01	false	16	22		Y	Y
B2	+C	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		Y	Y
B3	blank																	N	N
B4	PMNM_82	C	UNKNOWN	VIC	NFQ-MGB	25.6478	25.5163	0.186				false	0.01	false	16	22		N	N
B4	PMNM_82	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B5	blank																	N	N
B6	PMNM_317	C	UNKNOWN	VIC	NFQ-MGB	29.1977	28.9989	0.281				false	0.01	false	16	22		N	N
B6	PMNM_317	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B7	blank																	N	N
B8	PMNM_353	C	UNKNOWN	VIC	NFQ-MGB	26.6974	26.8144	0.1654				false	0.01	false	16	22		N	N
B8	PMNM_353	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B9	blank																	N	N
B10	PMNM_365	C	UNKNOWN	VIC	NFQ-MGB	25.2205	25.2628	0.0598				false	0.01	false	16	22		N	N
B10	PMNM_365	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
B11	blank																	N	N
B12	blank																	N	N
C1	blank																	N	N
C2	ddH2O	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	16	22		N	Y
C2	ddH2O	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	28.2273					true	0.01	true	16	22		N	Y
C3	blank																	N	N
C4	PMNM_107	C	UNKNOWN	VIC	NFQ-MGB	25.8116	25.8859	0.1051				false	0.01	false	16	22		N	N
C4	PMNM_107	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
C5	blank																	N	N
C6	PMNM_319	C	UNKNOWN	VIC	NFQ-MGB	25.0189	25.2152	0.2776				false	0.01	false	16	22		N	N
C6	PMNM_319	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
C7	blank																	N	N
C8	PMNM_356	C	UNKNOWN	VIC	NFQ-MGB	28.9791	28.6926	0.4052				false	0.01	false	16	22		N	N
C8	PMNM_356	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
C9	blank																	N	N
C10	PMNM_385	C	UNKNOWN	VIC	NFQ-MGB	25.3628	25.1067	0.3621				false	0.01	false	16	22		N	N
C10	PMNM_385	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
C11	blank																	N	N
C12	blank																	N	N
D1	blank																	N	N
D2	ddH2O	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	16	22		N	Y
D2	ddH2O	D	UNKNOWN	FAM	NFQ-MGB	28.2273	28.2273					true	0.01	true	16	22		N	Y
D3	blank																	N	N
D4	PMNM_107	C	UNKNOWN	VIC	NFQ-MGB	25.9602	25.8859	0.1051				false	0.01	false	16	22		N	N
D4	PMNM_107	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
D5	blank																	N	N
D6	PMNM_319	C	UNKNOWN	VIC	NFQ-MGB	25.4115	25.2152	0.2776				false	0.01	false	16	22		N	N
D6	PMNM_319	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
D7	blank																	N	N
D8	PMNM_356	C	UNKNOWN	VIC	NFQ-MGB	28.4061	28.6926	0.4052				false	0.01	false	16	22		N	N
D8	PMNM_356	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	16	22		N	N
D9	blank																	N	N
